customer_id,avg_download_speed_mbps,avg_upload_speed_mbps,network_uptime_pct,connection_drops_monthly,avg_signal_strength_db,coverage_rating,primary_network_type,data_throttling_events,throttling_duration_hours,roaming_countries_visited,roaming_issues_count,peak_hour_slowdown_pct,congestion_events_monthly,primary_device_type,network_support_tickets,avg_issue_resolution_hours,urban_area,tower_distance_km
CUST_000236,42.14850819376981,4.562471907814668,91.92362927596439,6,-95.41849297058131,Poor,5G,2,11.214490505108222,3,0,15.889056811353159,2,Smartphone,1,51.431253721158015,True,0.5914815828377022
CUST_000237,60.81832013934026,12.26421986844673,85.76213323182238,1,-71.58316147549863,Fair,4G,1,0.8296444047034498,2,0,7.6420206111664415,4,IoT Device,0,47.62257272608543,True,3.480838218180677
CUST_000238,85.77384690778212,9.139383989102972,92.97606865455526,0,-79.00797871887407,Fair,4G LTE,1,19.23510137969169,4,2,3.487278399841017,6,Smartphone,3,37.687400370722905,False,5.145809230303083
CUST_000239,213.086857478195,57.37099848189268,96.63948470022069,3,-77.30994567022026,Fair,4G LTE,1,4.795144706985339,1,2,23.035916598559727,5,Smartphone,3,42.02321324029354,True,4.0754481980061446
CUST_000240,100.69473816531755,24.917502495592544,85.55204479736214,4,-87.34306700979148,Poor,4G LTE,1,0.051578397557639565,1,0,6.672270827091162,8,Mobile Hotspot,0,65.38564094333631,True,3.356730890195463
CUST_000241,61.909959701946875,11.80363327723145,98.70571759225274,3,-71.4307398942965,Fair,5G,2,25.738276256610956,2,1,2.9850447481408113,6,IoT Device,2,27.613184344255323,True,2.976375147494693
CUST_000242,192.28784582071748,40.783175652105406,89.2310426068385,1,-97.13265150324074,Poor,4G LTE,0,0.0,2,0,24.852671744332845,3,Tablet,3,37.781580376126726,True,1.8598393069012398
CUST_000243,27.88291585699724,5.02498423700915,95.87391611860183,2,-81.16716487318826,Poor,4G LTE,2,3.9785642179395504,3,1,8.379597937155777,7,IoT Device,0,18.501156006840592,False,3.4588733335120563
CUST_000244,41.37678669861976,10.411691114898519,84.24167163006354,2,-92.83397740452662,Poor,4G,0,0.0,0,0,41.46383733910701,7,Smartphone,2,14.48861786040517,True,1.1646840867959574
CUST_000245,260.7110447069248,75.93078953562589,95.18689862677545,1,-82.82561371585706,Poor,4G LTE,0,0.0,1,1,9.55191964498324,3,Smartphone,3,55.58692691996684,True,3.1881708845423433
CUST_000246,17.128687093748884,4.27109531931841,95.4918557496413,3,-65.45629611125219,Good,4G,3,0.6991922282855041,1,1,16.461826434057418,5,Smartphone,1,20.985869925331055,False,1.0786188396134662
CUST_000247,64.02259141286969,12.135860597844369,83.08359402839768,1,-77.81278128821211,Fair,4G LTE,0,0.0,4,0,27.69763341475108,10,Smartphone,2,37.022085177062934,False,36.04811663103879
CUST_000248,58.53407722078818,7.359820133275478,88.85603020588654,3,-64.30092667555313,Good,5G,1,3.2167169330937635,2,0,37.9377028613056,9,Tablet,1,16.931174907739248,True,6.191922438894787
CUST_000249,87.2003634348072,13.623708424582546,91.49070714951291,3,-70.95627213876244,Fair,4G,0,0.0,2,1,5.724652530447746,4,Smartphone,6,4.669257915732636,True,7.0407341379318655
CUST_000250,14.515978700711603,3.102917119332558,95.71941047529955,3,-85.27970800577091,Poor,4G LTE,0,0.0,1,1,10.390017495426997,9,IoT Device,1,33.00396110705852,True,2.334483327726979
CUST_000251,13.294037281545288,1.4208385579730753,94.56446547370095,1,-74.43540547485014,Fair,4G LTE,1,43.650048419922,1,0,30.100953441356033,3,Mobile Hotspot,3,21.506891348901018,True,1.5965201139825695
CUST_000252,79.74019016691152,17.913479506451907,88.2382217650005,4,-71.99780929334341,Fair,4G LTE,0,0.0,3,0,21.889343551005197,6,Smartphone,2,40.89697645158447,True,2.322218582161956
CUST_000253,74.94674551763701,12.095945901511154,85.933381076428,4,-103.19202772734194,Poor,4G LTE,2,8.961764020189484,0,0,11.590480703515798,2,Smartphone,1,13.12447966430152,False,5.800129358764926
CUST_000254,24.27342187746789,3.390012796079978,95.77315711892524,0,-65.3939581830366,Good,5G,2,13.06517904683453,2,1,13.20561890978475,5,IoT Device,2,14.456794752279489,True,7.08921683430496
CUST_000255,170.3913226455115,36.18223126501944,92.59477272199047,2,-68.00049894046231,Good,4G,0,0.0,5,0,24.624958757511557,7,Smartphone,0,19.930154943956687,False,0.7995481812306837
CUST_000256,261.4285753187029,51.79620534143149,92.40521076508388,4,-71.81495603145962,Fair,5G,2,5.988494959958602,2,0,29.607203110510593,3,IoT Device,0,16.545720365422934,True,0.03476861830514209
CUST_000257,29.83088026932216,5.435709347847506,87.25675211128717,3,-83.09293840313921,Poor,4G LTE,2,2.9065928335149906,1,0,5.834082631979222,4,Tablet,1,8.482129719115605,False,2.809192435923401
CUST_000258,120.15741555468799,18.92101442392942,89.65233038087575,4,-44.70314675004411,Excellent,4G LTE,1,8.630919305992238,4,0,28.445797851665176,5,IoT Device,1,7.770070058850884,True,3.3570279632157622
CUST_000259,74.0756861494148,12.725687329695452,96.18482972369479,6,-75.45142316904672,Fair,4G LTE,0,0.0,1,1,14.744130244533787,2,Smartphone,5,7.333128959308462,True,0.9063569050321568
CUST_000260,53.13975307124895,7.816854657388179,84.64777541215426,4,-86.1047740016631,Poor,4G LTE,0,0.0,1,0,13.612294188048729,6,Tablet,2,63.09508954494117,True,0.7660675615292005
CUST_000261,58.504834652671256,17.104127873132267,86.80211418468335,3,-85.19133295691643,Poor,5G,1,5.356322319515568,2,0,11.151471206965667,1,Smartphone,0,11.54350596504835,True,0.7648520912943053
CUST_000262,15.973471182668485,3.9357654821693333,94.94179217087878,3,-65.85267092384495,Good,5G,2,7.54146772441791,3,1,10.081074768622894,6,Tablet,1,3.9931364594255054,True,1.135936215641493
CUST_000263,111.25571459760796,17.467438273732782,96.71218704199879,4,-74.1304885007036,Fair,4G LTE,2,5.713817498819432,1,0,32.028607348014575,7,Tablet,1,112.57258871060799,True,3.0508323458937534
CUST_000264,44.37383223337304,9.597956761308506,88.39860867658119,2,-81.442338077922,Poor,5G,1,1.57258349690453,3,0,17.253008895882022,5,Smartphone,2,88.02584605028146,True,7.2948158402226175
CUST_000265,343.24204945891086,51.99005807160108,94.03287663668316,2,-72.38135997153502,Fair,4G LTE,0,0.0,1,0,16.318548843886408,2,Smartphone,0,78.30177423302707,False,7.197558549811459
CUST_000266,10.888060636711337,1.2151620331102182,95.5152815552386,3,-59.41083806876348,Excellent,4G,0,0.0,0,0,2.6859852632783334,2,Smartphone,3,22.245267513089242,False,1.338546499491562
CUST_000267,81.4264044617607,13.45191860452407,94.03024237108035,3,-93.7870824969049,Poor,4G,1,15.471012066703704,2,0,8.501187599010006,8,Tablet,4,43.546088211197024,True,4.013895649640619
CUST_000268,22.094957584739333,2.804311100355055,87.16763365728151,4,-67.09371161114932,Good,4G LTE,0,0.0,1,2,19.751068764781927,11,Smartphone,1,19.731768807613765,True,3.6214302026459593
CUST_000269,44.22389959082046,11.061057964070319,78.73379503095772,3,-62.00047407610725,Good,4G LTE,2,2.9045723100726697,2,1,17.244202984703332,7,Smartphone,0,22.87048581136453,True,5.523400281757031
CUST_000270,21.966371080650294,6.321365578139022,90.58171137986406,4,-69.84661354277564,Good,4G LTE,1,6.560036023304119,0,0,14.81147725593594,4,Smartphone,4,11.668211754135159,True,1.7237872912944532
CUST_000271,32.93312005444515,5.162288935730036,89.49541285967292,4,-65.95287353085858,Good,4G LTE,0,0.0,1,1,7.038004635196272,7,Smartphone,0,16.244155094970672,True,2.6327054102986027
CUST_000272,41.485604084277526,11.822809673627825,87.15661482607925,2,-67.64678367207674,Good,4G LTE,3,3.201929573793726,3,0,31.04591040642773,4,Smartphone,1,22.654470401277944,False,11.034755900385402
CUST_000273,76.04588439119664,19.5139532070645,92.49096399076541,4,-56.830321713896964,Excellent,5G,0,0.0,0,0,6.64800665246673,2,Tablet,1,72.58827634746066,True,0.8081150958893172
CUST_000274,77.02521694144498,19.07004375646631,94.52434368985017,4,-81.8557985660752,Poor,5G,1,12.147244053428839,3,3,17.389533848631732,6,Smartphone,0,8.703801274806873,False,3.8176658579738714
CUST_000275,28.38541327144401,3.1805315750052854,88.74506335135153,1,-83.84061460136266,Poor,4G LTE,1,14.268320300911807,0,0,6.7571457516542335,4,Smartphone,4,26.298927792257704,True,0.23252854579925927
CUST_000276,53.13613383084923,8.844655927539975,76.13746551139785,3,-68.87067886066012,Good,4G LTE,1,6.539554360854913,3,1,8.252651277735852,6,Smartphone,2,24.97572571174653,True,0.17035456591451864
CUST_000277,163.8218132595372,36.276986333157545,95.89593464625553,5,-96.95713051748388,Poor,4G LTE,1,10.071188516849544,1,1,5.579592719448732,5,Smartphone,4,31.559490903966058,False,0.8110540175656362
CUST_000278,63.103387480956734,17.5183073262528,94.96269779313246,4,-57.424045635601516,Excellent,5G,0,0.0,3,1,49.93379470605737,3,Smartphone,0,4.517702557620485,True,0.632865263172683
CUST_000279,135.6730506816531,22.17515580082997,88.65030058694364,8,-77.63750539482513,Fair,5G,0,0.0,2,1,4.780741948387438,8,Smartphone,0,6.006343212088592,True,1.5347530307841133
CUST_000280,127.40559460997638,25.65983564720461,91.77200924823963,3,-80.09143672146106,Poor,5G,1,9.108937857590702,3,1,29.134871953443643,6,Smartphone,2,10.172323638813019,True,0.01693564467705977
CUST_000281,48.099811273036316,10.931882582723564,95.97540662192769,5,-85.47248650914823,Poor,4G LTE,2,15.792886420018702,2,3,9.304524727252996,4,Smartphone,0,32.71900507524478,True,1.8945648193327447
CUST_000282,25.497849383988033,3.382209540164475,92.64072381363584,3,-85.46071749946371,Poor,4G LTE,0,0.0,1,0,12.655868975359356,5,IoT Device,3,35.26213294935067,True,0.0066106292870559994
CUST_000283,126.31921620614436,24.273814246304124,93.82324282203773,2,-84.16762402502805,Poor,4G,1,9.399072206547721,2,2,7.439353668893703,5,Mobile Hotspot,0,16.732743129887915,True,0.011323516404772803
CUST_000284,53.90709886201166,12.186562037787468,97.00844524113413,2,-88.98537162671349,Poor,5G,0,0.0,4,0,2.3797739113991194,2,Smartphone,1,13.674035303916657,False,0.18423129231230412
CUST_000285,41.88929825458267,5.216242284746348,97.13140506273716,2,-70.11665044491612,Fair,4G LTE,2,9.426335735271124,0,0,20.90383146157399,5,Tablet,3,12.924019285207267,True,3.30635776649618
CUST_000286,49.537060828148554,6.961714383785939,92.02633451073939,4,-70.25471948297613,Fair,5G,1,4.620566849027036,2,1,24.770229318360787,11,Mobile Hotspot,5,26.40000385085556,True,0.7761891732445402
CUST_000287,21.20778167730581,2.509613427913023,84.05234412505104,5,-87.45676310440557,Poor,4G LTE,1,9.883643629402053,2,0,8.74497784658832,5,Smartphone,2,24.929182900814514,True,2.174885825236665
CUST_000288,354.2313423896027,78.85159765780928,96.08885273957793,3,-76.6164021708485,Fair,4G,1,10.157845886211478,3,1,28.224137618892044,1,Tablet,3,6.752689331531857,False,36.56552190812009
CUST_000289,40.57971168984174,10.978891850256014,94.54028411568837,4,-70.9132978187987,Fair,5G,2,3.6883836317947924,1,0,22.953971183354778,6,Smartphone,2,5.536660868611518,True,3.913531457700673
CUST_000290,56.56226346294007,10.345562210508229,97.42220034525687,3,-78.20156985278058,Fair,4G,1,19.701072471565816,4,0,10.839520381204537,6,Smartphone,1,18.8639073399734,True,3.3732101631753895
CUST_000291,20.965511145742703,4.499023325032215,91.55901245561749,3,-88.51233102864214,Poor,4G LTE,2,1.981058738288527,3,1,9.74869848775021,6,Smartphone,1,12.145733578140865,True,1.4751845743705698
CUST_000292,19.12777734837019,5.51861564408819,91.47654651251675,2,-72.48293510742533,Fair,4G LTE,1,12.94429730762305,1,2,10.78910910886485,4,Smartphone,4,49.550785973115204,False,1.0031766517888014
CUST_000293,85.63131518317364,25.00803365719431,98.93642446980807,1,-69.58707496076484,Good,4G LTE,0,0.0,1,0,30.27889027706611,3,Mobile Hotspot,1,18.85762819491021,False,2.990129849137554
CUST_000294,28.012078285052233,6.055732551629707,93.96430251507081,5,-85.54829769370657,Poor,4G,2,27.862405667924484,2,1,35.12327960178242,8,Smartphone,1,54.378724706318735,True,0.12697765342020276
CUST_000295,109.02100112740509,24.219406202205224,71.89027880804736,4,-71.37021615618647,Fair,5G,1,9.300135047042852,3,1,14.40833090581072,7,Tablet,1,23.183689838592812,True,0.09916871167722242
CUST_000296,157.8977007266749,32.462915602608774,89.30397182212369,2,-67.82360902680763,Good,5G,1,1.7098743948548984,1,0,10.104782735645605,3,Smartphone,0,48.269792132017585,True,0.030734683409385566
CUST_000297,41.73190502380883,6.964048337033266,91.56461182740246,3,-101.92053032285625,Poor,4G,3,17.665296720686758,2,1,12.631809272461089,3,Tablet,2,151.45637659049464,True,1.5610922798081817
CUST_000298,69.21733204126807,9.572778593173725,95.19107387484063,2,-69.62927616788178,Good,4G LTE,2,1.5583956628022768,2,0,1.5914747580360582,2,Smartphone,2,49.93361899215467,True,1.08373258283367
CUST_000299,58.382463905038314,10.76168536875618,92.59598415206372,1,-69.13629050097062,Good,5G,2,6.5256563212308905,6,0,7.233260168035346,5,Smartphone,1,22.38813150162527,True,6.088077362923179
CUST_000300,188.34954623623787,55.13649038272094,98.85000059120554,6,-99.22840315183097,Poor,4G LTE,1,1.3460229185023092,2,1,39.47004969910678,3,Tablet,1,24.035361430422693,True,5.2519343411426815
CUST_000301,29.571913476860257,5.850804680760929,98.42354735995333,3,-86.66847551347134,Poor,4G,3,15.556083668842598,1,1,17.2046167972763,6,Smartphone,1,9.619784962467222,True,0.0879810730168686
CUST_000302,12.655065501033855,2.198180371767823,95.7897677274469,3,-88.51896997344483,Poor,5G,1,1.7283211917192907,1,1,12.510189468949411,3,Smartphone,4,34.423114910714375,False,3.00056855814606
CUST_000303,51.80369709659954,11.967871238341655,97.10147315006122,0,-79.2625972791726,Fair,4G LTE,1,6.805022341823876,2,0,12.439314138012417,5,IoT Device,5,22.867397643305136,True,0.5027615929344583
CUST_000304,61.51893591240659,13.519038118494588,91.91339626154821,3,-85.48364886016239,Poor,4G LTE,2,2.1077584523510384,1,1,35.97389343460486,5,Smartphone,2,31.224358127372177,True,0.4049298494950364
CUST_000305,43.817987810386,8.405891177342614,89.78903883413435,4,-76.94040188993058,Fair,5G,0,0.0,2,1,25.97296539510176,7,Smartphone,0,48.775680763983985,False,6.882782111310786
CUST_000306,64.16507480340894,14.164165969686085,71.76135161656487,1,-68.75743566476191,Good,4G LTE,2,5.901072613774824,1,1,33.74488484492639,6,Smartphone,2,13.860366850254703,True,1.8237736462761533
CUST_000307,22.03467496663141,5.178994966781842,78.79069200281504,6,-69.25974339763991,Good,4G,1,3.479033237678918,4,0,11.500878008068955,4,Smartphone,1,25.575764791846733,False,12.38037854253664
CUST_000308,41.207301700787305,10.538755173192556,90.0530145150682,5,-74.24916992632595,Fair,4G LTE,1,1.4349974938868997,4,0,9.170912429738639,2,Smartphone,1,15.003822067508398,True,2.11293819549071
CUST_000309,58.988639314855035,9.904651775729388,91.2770465417452,3,-80.00597791290897,Poor,4G LTE,1,6.6593043701585515,7,1,12.318577019972654,9,Tablet,0,17.80289739530714,True,3.4989375680240746
CUST_000310,75.27125737483716,8.60746001063,93.93203563845239,4,-80.47472458831288,Poor,4G LTE,0,0.0,7,0,52.09265662238967,5,Mobile Hotspot,1,16.81145315285219,False,5.657628138327287
CUST_000311,180.16206468630966,52.12209305285047,80.00445951698005,2,-89.4472225911192,Poor,4G LTE,2,1.524778897594624,2,1,18.11912380646236,3,Smartphone,0,11.179221344706814,True,0.4926050601923042
CUST_000312,12.49348715655608,1.9919492632559022,94.43653208199585,3,-79.95711635373584,Fair,4G LTE,1,20.250952412801528,2,0,16.77493092136967,5,Smartphone,0,22.180271436765864,True,0.1463238670059554
CUST_000313,31.41979909956088,6.608805678872244,80.50963052235633,3,-68.82769625191278,Good,4G,3,2.661893780266389,2,0,37.81492300426079,3,Smartphone,2,6.65305287717601,True,1.6959973038235945
CUST_000314,83.54656303028108,18.170995032882736,94.02105282641242,1,-71.84225659946131,Fair,4G LTE,0,0.0,1,0,10.73292884173572,10,Smartphone,1,105.91336210380328,True,6.3896893814372
CUST_000315,82.77846462154713,9.804576181485967,91.57908209333226,2,-70.27210539224977,Fair,4G LTE,2,12.899812918815922,3,0,18.424034847510047,10,IoT Device,4,5.2205088701461495,True,4.5246362432356175
CUST_000316,103.27502978471658,25.270481890133297,87.25498994913748,1,-87.5468026223198,Poor,4G,0,0.0,1,1,5.712486289688688,6,Tablet,2,17.074542395680474,True,1.3388466559502055
CUST_000317,97.3847784589416,12.980192831205944,91.64565390283333,4,-85.83718900811938,Poor,4G LTE,1,3.1518039994026585,2,1,5.251300520640878,5,IoT Device,1,109.62900251070981,True,4.4133497416455985
CUST_000318,29.86882000792919,7.468692785359532,92.09130872151962,3,-76.44961095900635,Fair,4G LTE,1,9.68617372703266,2,1,26.776970637661833,10,Smartphone,0,46.212366655035346,True,7.903337429156287
CUST_000319,56.74130188500544,7.6692807349305845,98.23321138237155,0,-75.69894753367893,Fair,5G,1,7.180157403448758,2,0,42.72096097048429,6,Smartphone,1,52.003748558675454,True,1.657451840776155
CUST_000320,56.85656522421622,9.203131142472772,90.22296278575158,4,-66.18575136613232,Good,5G,0,0.0,5,0,15.604203202534242,5,Smartphone,0,19.56546073076028,True,3.8608238461960633
CUST_000321,29.139944882987344,4.84570471666232,95.40511293817795,4,-66.61676245217527,Good,4G LTE,0,0.0,1,1,34.71407132824057,5,Smartphone,2,17.23262933839156,False,2.794613742522253
CUST_000322,115.00338528816609,31.598901287307694,96.33585687406543,5,-63.98848714569061,Good,4G LTE,1,29.82487792126839,1,0,2.021263371139029,4,Smartphone,1,22.33939742858113,True,1.2820105279328813
CUST_000323,10.92905857123581,1.4735055222380309,91.59563062689209,1,-58.0776734539575,Excellent,4G LTE,3,6.159183192930903,0,0,13.776172494231231,8,Smartphone,2,9.830025151234194,True,2.508181676406695
CUST_000324,26.013065795135113,5.945548009692505,93.55757145467388,7,-60.206445108332574,Good,4G LTE,1,5.986606015159538,1,0,4.901961187686794,5,Smartphone,1,6.754117399146193,True,2.8630988350904985
CUST_000325,96.67456823098159,17.736949187518228,93.38557807072185,1,-67.43463096251033,Good,5G,1,5.197642763586926,1,0,31.942498340692982,2,Tablet,0,20.248021997896963,True,3.0163669817094196
CUST_000326,25.23948943184413,3.855105324625157,97.57383260573464,6,-78.75810539878466,Fair,5G,1,3.620732129093137,6,1,4.0338757226381095,8,Smartphone,1,6.657353650191135,True,2.754136496032265
CUST_000327,110.16988349788919,12.136477912641258,93.12623665835386,3,-80.38018746261297,Poor,5G,1,6.27372051146172,4,1,21.94468456557806,8,IoT Device,0,20.220358268303986,True,0.5372726562574478
CUST_000328,26.64305085341708,6.723852631535789,99.00387101558033,8,-88.65564058874722,Poor,4G LTE,0,0.0,4,0,16.265017242233355,3,Smartphone,0,6.646687361106603,True,5.772055507067559
CUST_000329,67.21361265037127,9.084139306893091,70.2818688317563,4,-74.70468499052669,Fair,4G LTE,1,6.691212299495698,0,0,44.787254364258935,7,Smartphone,1,48.929586095955216,True,1.5406223720519407
CUST_000330,27.669065994932005,8.195631923000331,89.28847660098083,3,-69.57083861055136,Good,5G,0,0.0,3,0,18.09819543065322,7,Smartphone,3,5.838682279720224,True,0.8614047036299115
CUST_000331,31.442198220952864,5.973948865238375,87.03738798038914,3,-71.5980560255112,Fair,4G LTE,0,0.0,0,0,2.4912379958050055,9,Smartphone,1,63.870761252511244,False,7.7235750538047165
CUST_000332,71.93291288994199,9.455491376700058,88.1558953984918,6,-90.58550978633056,Poor,4G,0,0.0,1,0,7.532198548908403,6,Smartphone,2,18.682396577646536,False,0.12113684192500053
CUST_000333,32.71407478211945,3.6897034571745126,98.90758301656915,3,-86.8589187333113,Poor,4G LTE,0,0.0,3,1,15.270505770890338,5,Smartphone,1,8.41952664292898,True,1.7747026466265001
CUST_000334,16.20129005015106,3.4532543497543675,87.92960120013704,2,-79.8088968483885,Fair,4G LTE,0,0.0,3,0,31.44153859337785,6,Smartphone,3,9.076912222601122,True,3.1163324310971965
CUST_000335,156.02631345933483,27.175515791544292,79.72085137489886,5,-87.02940424581199,Poor,4G LTE,3,3.752592904550209,2,0,11.259415370018043,10,Smartphone,1,12.936466467911913,True,0.7848073379648995
CUST_000336,8.680490823511114,1.8379315667469862,83.53046394986079,4,-85.50192955273641,Poor,5G,1,24.500091585560032,3,0,4.920821121673765,1,Smartphone,1,28.3040681820457,True,4.5741868732801345
CUST_000337,84.48848095423578,22.45286911275529,77.22112939410829,3,-76.51704359472961,Fair,5G,2,2.939789927039955,4,0,26.307953559938902,3,Smartphone,0,22.558984925230344,True,3.9339811413335366
CUST_000338,46.52261800530891,11.265653344313844,98.23285365789897,3,-80.61006158628656,Poor,5G,0,0.0,1,0,2.33477160023979,6,Smartphone,5,16.635676833045796,True,3.8295922758166667
CUST_000339,107.46268343201542,28.52203588462544,92.60654116919135,6,-87.60436861389181,Poor,4G LTE,1,20.78920583765129,2,0,19.69802155640848,6,Smartphone,0,7.036133937942651,True,7.012402590383681
CUST_000340,18.148517224399715,2.478626539448091,86.33669823062401,2,-84.60342787112313,Poor,4G,2,0.5386817628162334,3,1,17.616153821364808,8,Smartphone,1,22.472119742696083,True,3.7602969464181832
CUST_000341,110.37340078654277,23.350409210496814,98.9265874945497,5,-78.53796009601118,Fair,4G LTE,1,16.357781925213672,2,0,27.53852530945105,8,IoT Device,3,7.553937124901341,False,0.9801718599399031
CUST_000342,9.904653483929813,2.773484543055405,89.17568994131416,2,-55.160448960881496,Excellent,4G LTE,1,5.876028267246288,1,0,32.33135065849497,3,IoT Device,1,30.39684922533324,False,10.065519609502003
CUST_000343,57.902840471330634,5.942943529205991,95.53738579313715,1,-76.48200605983403,Fair,4G LTE,0,0.0,0,0,24.47576174353018,4,Tablet,1,40.864847825244304,True,2.219768150059325
CUST_000344,19.054140379739877,3.4136316781872353,94.57814393304287,3,-79.98514071602233,Fair,4G LTE,2,0.6326395100667898,2,0,33.08797608220618,4,IoT Device,2,36.319445279745054,False,5.445812250871499
CUST_000345,22.271034503421035,2.7840427889427524,90.71541942568035,1,-86.64353485201195,Poor,4G LTE,1,0.499066828916418,2,1,4.6078526504650155,10,IoT Device,3,67.19189509759966,True,0.30651435907506874
CUST_000346,58.1895390492203,15.184847205168579,94.4568740815211,3,-76.62278063940036,Fair,4G LTE,1,4.295236033874345,3,1,11.850062535842453,4,Smartphone,0,7.649145441280011,True,2.013792958831895
CUST_000347,14.190968578726704,1.837503292896383,88.45923492997404,2,-76.81622194345232,Fair,4G LTE,0,0.0,1,0,8.079252911417123,1,Smartphone,3,28.37218708831302,True,0.6739569902609791
CUST_000348,76.68409667434827,20.65043667121125,81.97478606519486,5,-69.8703608856141,Good,4G,0,0.0,3,0,11.756275492712168,5,IoT Device,1,80.13619221968872,True,2.2560736642774644
CUST_000349,60.53693874964562,15.548752348194553,94.97958231318296,2,-69.5311479749332,Good,5G,3,5.223632085106062,1,0,5.7200957101861745,4,Smartphone,0,92.80025467446593,False,4.582343282983306
CUST_000350,50.27616010497367,12.580021274126272,79.2233712236425,4,-82.22189595262397,Poor,4G,1,8.880082107340051,1,0,3.944650770076564,6,Smartphone,3,31.447754608755293,False,22.78649364665369
CUST_000351,17.082289533430053,3.7369005529038732,93.52102422723205,3,-67.32355233703755,Good,4G LTE,0,0.0,3,1,9.768606768111427,4,IoT Device,1,62.547319015397555,True,0.034576954701729376
CUST_000352,74.13554847527566,18.032225141176706,95.69442064107706,4,-71.65005339518994,Fair,5G,2,1.3978781963463112,2,1,21.71198305096365,6,Mobile Hotspot,3,12.370529505302011,True,0.13117859737252097
CUST_000353,245.86409044227682,54.49523841341462,96.98579196543902,2,-77.43396520265247,Fair,4G LTE,2,3.0495065605346516,1,0,27.561449973285836,6,Smartphone,1,6.7003383654808815,False,3.888776998078539
CUST_000354,89.09261000494612,11.931128871402557,91.07971047070316,4,-78.37279957513022,Fair,4G LTE,0,0.0,2,0,19.962116631838473,9,IoT Device,2,22.08507733170118,True,3.499201167883926
CUST_000355,177.21278955823826,28.978313657747567,95.50425672518642,3,-65.6403064201041,Good,5G,1,0.36580981720802996,4,0,5.10494333990629,7,IoT Device,1,19.495021185495297,True,2.5669278932553548
CUST_000356,203.48090506370835,33.691933781591665,97.98224066983421,3,-58.35567354092872,Excellent,4G LTE,0,0.0,1,0,18.167431481526116,6,Mobile Hotspot,3,19.80706257990727,True,3.3455117524882523
CUST_000357,5.733395832667566,1.0576496664861363,82.77167448142802,2,-69.05358345343895,Good,4G LTE,1,11.243271873179678,2,0,22.526284731494542,3,Smartphone,2,47.10010674383794,True,1.9723379253950788
CUST_000358,58.190474988225816,12.782536995577964,92.52029173462297,1,-66.93906735363059,Good,4G LTE,2,6.775814097879637,5,0,11.130935208880487,9,Smartphone,2,13.109620847847713,False,1.5921651629670686
CUST_000359,23.835444759546046,3.0862575532260847,77.56802062706286,4,-73.61831056248387,Fair,4G,2,6.846673335093746,2,0,24.778898422197987,4,Smartphone,1,22.02471605746229,True,3.8437333355412275
CUST_000360,101.44272177482704,29.474325951944135,91.82706270084839,4,-77.90331434035703,Fair,4G LTE,3,2.2285300249851185,2,0,18.244026950340984,7,Smartphone,0,16.58705928332259,True,0.49083517803074556
CUST_000361,10.091909889109472,1.1796385801843112,98.14070645124335,2,-76.63168491087453,Fair,4G,1,3.191394496494795,1,1,15.818552763457145,4,Smartphone,2,17.73572406180306,False,10.340496829557653
CUST_000362,186.65342348726492,37.897155523464214,97.18833850538682,3,-77.13142550494575,Fair,4G LTE,0,0.0,0,0,23.208877241353537,6,Smartphone,1,5.296018947597272,True,1.017451207545299
CUST_000363,17.181485819175368,1.8507273129715294,84.21763108550002,5,-94.99473220330519,Poor,4G LTE,0,0.0,1,0,3.256711162812293,7,Tablet,2,12.091144733547248,True,2.1303023477532896
CUST_000364,86.35766289803523,13.490754537059036,78.45600031989382,3,-77.14166016938724,Fair,4G LTE,2,18.856497091055726,1,0,50.004741372351035,7,Mobile Hotspot,2,26.854892892094316,True,2.3438810285648954
CUST_000365,94.10580882795094,19.69950634200346,93.38011116195666,4,-76.8345400432018,Fair,5G,1,11.423743879836723,1,0,62.50695424514233,9,Smartphone,1,93.68309163719405,True,0.6259248461502234
CUST_000366,54.45331611939328,12.463305026610003,89.50797040205696,2,-70.58139984041942,Fair,4G LTE,0,0.0,3,0,20.43560920718899,5,IoT Device,3,6.4846810843845155,True,2.1826765103143293
CUST_000367,23.60374275404369,4.463767273676158,85.36454978224711,5,-83.52811013836552,Poor,5G,2,9.633949057899983,2,0,44.71437976517129,1,IoT Device,0,20.243426125937688,False,11.137951139668345
CUST_000368,55.417694077725514,12.558826602437625,91.02682458247762,4,-64.8755240652681,Good,4G,3,0.4294881304427988,5,1,38.744159100421946,4,Smartphone,4,77.9201799071099,True,0.7294543635892125
CUST_000369,276.7116191133016,57.2643296249064,91.35883584595011,3,-58.57534957197974,Excellent,4G LTE,0,0.0,2,0,13.646181961267068,3,Smartphone,5,8.935525722139634,True,0.49735749963037307
CUST_000370,70.19830718611549,10.126359610985132,93.16765955435986,2,-81.44823938935752,Poor,4G LTE,0,0.0,2,1,25.532414195534514,5,IoT Device,1,17.765939008999798,False,3.8757027426747754
CUST_000371,181.1306884871764,30.233618189303073,94.99149188756,4,-62.37943545909636,Good,4G LTE,0,0.0,2,1,11.952455172609904,2,Mobile Hotspot,3,13.57300986192163,True,1.7111403862894052
CUST_000372,100.25217837629916,10.24556326986056,94.43510819882175,4,-86.90808788686702,Poor,4G LTE,0,0.0,3,2,14.148600626632007,5,IoT Device,2,21.997735515026413,True,1.7156033213348854
