customer_id,gender,senior_citizen,partner,dependents,billing_phone_service,billing_multiple_lines,billing_internet_service,billing_online_security,billing_online_backup,billing_device_protection,billing_tech_support,billing_streaming_tv,billing_streaming_movies,billing_contract,billing_paperless_billing,billing_payment_method,billing_tenure,billing_monthly_charges,billing_total_charges,billing_churn,usage_monthly_data_gb,usage_monthly_calls,usage_monthly_sms,usage_peak_hour_usage_pct,usage_international_calls,usage_roaming_usage_gb,usage_video_streaming_gb,usage_social_media_gb,usage_gaming_gb,usage_web_browsing_gb,usage_unique_apps_used,usage_avg_session_duration_min,customer_care_support_calls_count,customer_care_support_chat_count,customer_care_support_email_count,customer_care_avg_resolution_time_hours,customer_care_first_call_resolution_rate,customer_care_complaint_count,customer_care_primary_complaint_type,customer_care_customer_satisfaction_score,customer_care_escalation_count,customer_care_avg_response_time_min,crm_customer_segment,crm_lifetime_value,crm_acquisition_channel,crm_last_login_days_ago,crm_app_usage_frequency,crm_email_open_rate,crm_sms_response_rate,crm_promotion_usage_count,crm_payment_delays,crm_autopay_enabled,crm_referrals_made,crm_referred_by_friend,crm_plan_changes_count,crm_service_additions_count,social_has_social_account,social_social_mentions_count,social_social_sentiment,social_online_reviews_count,social_avg_review_rating,social_website_visits_monthly,social_mobile_app_rating,social_forum_posts_count,social_community_member,social_brand_mentions_positive,social_brand_mentions_negative,social_follower_count,social_is_influencer,network_avg_download_speed_mbps,network_avg_upload_speed_mbps,network_network_uptime_pct,network_connection_drops_monthly,network_avg_signal_strength_db,network_coverage_rating,network_primary_network_type,network_data_throttling_events,network_throttling_duration_hours,network_roaming_countries_visited,network_roaming_issues_count,network_peak_hour_slowdown_pct,network_congestion_events_monthly,network_primary_device_type,network_network_support_tickets,network_avg_issue_resolution_hours,network_urban_area,network_tower_distance_km
CUST_000275,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),2,66.15327396203938,213.2184885887608,0,4.3258656982607135,51,126,40.1049087563914,3,0.0018181767933689,7.215649079633255,3.1194095037185403,3.4915475186143063,0.546832171781674,23,32.16659713746164,3,0,0,8.303789503089053,0.5361827052721676,0,Billing,4.0877827844063495,0,28.17497991351049,Standard,328.5258799733928,Store,2.522308607691633,Monthly,0.1787266048699976,0.1343428185242917,0,0,False,0,False,1,0,True,2,Neutral,0,,6,,1,False,3,0,34999.666238932914,True,28.38541327144401,3.1805315750052854,88.74506335135153,1,-83.84061460136266,Poor,4G LTE,1,14.268320300911808,0,0,6.7571457516542335,4,Smartphone,4,26.298927792257704,True,0.2325285457992592
CUST_000276,Male,0,No,No,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,72,66.47772663414285,4772.508248167276,0,44.86598252928079,41,114,46.08088455053815,3,0.2522703201253843,2.852037018248641,0.4880145846376211,0.4760296913472377,0.8943571177233608,24,37.29205609803068,2,0,0,8.108287802087034,0.4620450618349834,0,,4.3114499994602005,0,43.52647033086205,Standard,1444.234932805979,Call Center,4.094735724150758,Weekly,0.2446100335810841,0.2427783728879497,3,3,True,0,False,1,0,True,3,Positive,0,,6,4.574635138642672,2,False,0,0,173.76062919542548,False,53.13613383084923,8.844655927539975,76.13746551139785,3,-68.87067886066012,Good,4G LTE,1,6.539554360854913,3,1,8.252651277735852,6,Smartphone,2,24.97572571174653,True,0.1703545659145186
CUST_000277,Female,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,17,80.28196971437495,1410.624184552133,0,13.710669572505806,47,121,22.8534176196866,1,0.8164593133475894,5.480543341280523,1.3203790787851633,2.5384012972270003,2.253733042702442,18,15.76096756407277,2,1,2,3.692229501603408,0.4608521210159669,1,Technical,3.551477457154577,1,12.400565398285426,Basic,833.903879573054,Referral,4.806206993706805,Weekly,0.1991779707718382,0.4150232565196706,5,0,True,1,True,1,1,False,0,No Data,1,3.57326634728646,5,4.421199285224533,0,False,0,0,0.0,False,163.8218132595372,36.276986333157545,95.89593464625553,5,-96.95713051748388,Poor,4G LTE,1,10.071188516849544,1,1,5.579592719448732,5,Smartphone,4,31.559490903966054,False,0.8110540175656362
CUST_000278,Female,1,Yes,No,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,23,26.032188515573644,666.7218546360127,1,18.277982228239765,39,107,32.287753209624505,1,1.44084443868316,4.860160087396816,1.91759477278678,1.1585355133733384,3.681645740391633,25,10.47621368465077,4,2,2,6.461685554160389,0.149014960972791,0,Service,3.27388508281436,0,14.30683812032519,Standard,146.39131743503523,Referral,1.980031630661342,Weekly,0.5832393836303593,0.3788000851685323,5,1,True,1,False,3,0,True,1,Positive,0,,7,4.151994262867408,0,False,1,1,148.74188536577506,False,63.103387480956734,17.5183073262528,94.96269779313246,4,-57.42404563560152,Excellent,5G,0,0.0,3,1,49.93379470605737,3,Smartphone,0,4.517702557620485,True,0.632865263172683
CUST_000279,Female,0,No,No,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,26,36.939657725519176,970.9314014612012,1,40.63331391568305,39,119,13.92183669788038,4,0.1608544339342245,3.6015137191738704,3.440479657733829,0.0768411504547134,1.435603575361132,24,50.86475951586057,3,4,1,3.2714072213793446,0.5327216280590485,0,Billing,4.569558162854265,0,22.7014751490598,Standard,552.1523937354397,Referral,4.880803688357739,Weekly,0.8188386601629211,0.3410804435332763,2,1,True,0,False,1,2,True,0,Neutral,0,,2,3.9796085391014913,1,True,0,0,83.17499532982207,False,135.6730506816531,22.17515580082997,88.65030058694364,8,-77.63750539482513,Fair,5G,0,0.0,2,1,4.780741948387438,8,Smartphone,0,6.006343212088592,True,1.5347530307841133
CUST_000280,Female,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),10,32.92495495160165,342.4421484343374,0,185.85470325739524,46,135,31.229745130602875,2,1.2732568459416087,14.6128909589144,9.492315893579423,2.698899361136533,1.7730139011222827,23,13.304825846021451,3,3,0,6.686742544568284,0.6104442853165996,0,,4.530586612675948,0,43.080162758184095,Standard,967.850354770492,Store,0.4912685250289229,Daily,0.1951929068515148,0.4574022937747838,4,0,True,0,False,3,0,False,0,No Data,1,5.0,4,,2,False,0,0,0.0,False,127.40559460997638,25.65983564720461,91.77200924823964,3,-80.09143672146106,Poor,5G,1,9.108937857590702,3,1,29.134871953443643,6,Smartphone,2,10.17232363881302,True,0.0169356446770597
CUST_000281,Female,0,Yes,No,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),33,42.6464560086635,1497.2232464588162,0,34.62748951959802,53,127,16.986648067285696,1,1.0092618591748814,3.317238414576929,2.6408492687306206,0.1844619540783616,4.716332168603939,22,10.310061983808533,3,1,0,10.081847758754316,0.6511891202492412,2,,4.868527418016721,0,8.250965135655475,Enterprise,358.50705843617425,Partner,1.4490968325475853,Daily,0.0775684432189898,0.356490949123428,4,2,True,1,False,1,1,False,0,No Data,1,3.752487971972808,4,,0,False,0,0,0.0,False,48.09981127303632,10.931882582723564,95.97540662192768,5,-85.47248650914823,Poor,4G LTE,2,15.792886420018702,2,3,9.304524727252996,4,Smartphone,0,32.71900507524478,True,1.894564819332745
CUST_000282,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49,49.46035283485087,2358.158675301746,0,12.289024206015212,45,122,25.78066142879227,3,0.2610476466376311,4.492531312878237,2.0237712381436777,0.5942499278698521,2.2347014905882188,29,22.178625355714814,1,2,1,2.0070548360017013,0.583984995522102,0,Service,4.69572486130465,0,24.128009674364534,Standard,660.1767774047672,Partner,2.257852805344428,Daily,0.493548183583875,0.1084014429455156,5,1,True,0,False,2,1,False,0,No Data,0,,10,,2,True,0,0,0.0,False,25.497849383988036,3.382209540164475,92.64072381363584,3,-85.46071749946371,Poor,4G LTE,0,0.0,1,0,12.655868975359356,5,IoT Device,3,35.26213294935067,True,0.0066106292870559
CUST_000283,Male,0,Yes,No,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),11,64.32825498400248,641.3642251310885,0,24.16937327231575,42,113,52.38118886274451,2,0.0023443957088036,0.7926905153317181,7.159492868673836,2.5640020899386275,2.673168426990506,26,6.469281948004628,3,2,1,2.733556507194072,0.4709883513988575,1,Billing,4.523401590073119,1,33.16028792993725,Standard,2261.182403642048,Store,3.116561078263384,Weekly,0.5739894560418223,0.0653781792483525,4,3,False,0,False,1,3,True,1,Positive,1,2.243183809347109,8,,0,False,1,0,85463.5079861057,True,126.31921620614436,24.273814246304124,93.82324282203771,2,-84.16762402502805,Poor,4G,1,9.39907220654772,2,2,7.439353668893703,5,Mobile Hotspot,0,16.732743129887915,True,0.0113235164047728
CUST_000284,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,25,112.9952412385093,2865.6579676186966,0,30.60415738076798,54,122,35.298901199143565,4,0.9317650090570732,3.4396791969566958,2.6687422973258483,1.7632296617316563,2.1892689591018666,28,20.912631094218487,5,2,3,4.417346428193593,0.5231115651794046,0,,3.596146045049048,0,48.00507910421644,Premium,1243.7656693620277,Call Center,2.003032671614947,Daily,0.4905639734792474,0.5464905964961352,1,0,True,0,True,0,0,False,0,No Data,1,4.399212259453023,4,2.751298961984069,0,False,0,0,0.0,False,53.90709886201166,12.186562037787468,97.00844524113413,2,-88.98537162671349,Poor,5G,0,0.0,4,0,2.3797739113991194,2,Smartphone,1,13.674035303916655,False,0.1842312923123041
CUST_000285,Female,0,Yes,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two years,Yes,Mailed check,33,60.63574428999531,1980.5417827607164,0,4.939845366725481,45,127,35.26016728084211,3,0.1689774391221237,5.593861010247021,4.006633536160543,0.6686141814428894,4.677994075030992,29,30.517598017291068,2,3,1,11.23319381090062,0.7070033607654889,0,,4.661880326844833,1,37.38019278054483,Standard,2638.7722364614874,Partner,4.454139823849187,Weekly,0.5008814975114908,0.4535606308833605,5,1,True,0,False,2,0,True,2,Neutral,0,,9,4.552343159607952,2,False,5,0,5152.803197152507,False,41.88929825458267,5.216242284746348,97.13140506273716,2,-70.11665044491612,Fair,4G LTE,2,9.426335735271124,0,0,20.90383146157399,5,Tablet,3,12.924019285207269,True,3.30635776649618
CUST_000286,FEMALE,0,Yes,Yes,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),5,19.496693182325128,140.55822562696596,1,6.794851148197104,40,127,13.076757810006894,4,0.705061150476011,10.257113219560395,1.0064399106536932,0.2318318627536137,0.6081184612257639,26,15.19557582711585,1,2,1,2.913090108101834,0.7403764658830856,0,Billing,4.063159383866422,1,16.061973895190103,Standard,363.0250284918371,Online,7.534804308991342,Weekly,0.5218234772590957,0.2671730366372954,1,5,True,0,False,2,1,True,1,Positive,0,,8,,1,False,3,0,312.3485525520433,False,49.53706082814856,6.961714383785939,92.0263345107394,4,-70.25471948297613,Fair,5G,1,4.620566849027036,2,1,24.770229318360787,11,Mobile Hotspot,5,26.40000385085556,True,0.7761891732445402
CUST_000287,Male,0,No,No,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,9,64.40318938158484,576.8073330373592,0,30.045418942754523,56,111,23.28107620778737,3,0.4237492516860953,15.6401948910485,4.831935094421591,0.7118429598826677,11.92997988732719,20,26.174462659705306,3,0,1,13.62183633093589,0.3551221848015493,1,Technical,3.3487028964374344,1,34.68022683488448,Standard,290.3950549241426,Referral,2.964602168773736,Daily,0.0607026520876712,0.1562774903525769,3,0,True,1,False,1,0,True,2,Positive,1,3.0255531704080654,2,5.0,1,True,0,0,125.45024733851407,False,21.20778167730581,2.509613427913023,84.05234412505104,5,-87.45676310440557,Poor,4G LTE,1,9.883643629402052,2,0,8.74497784658832,5,Smartphone,2,24.929182900814517,True,2.174885825236665
CUST_000288,Female,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),2,101.50774052263118,,1,,39,135,5.885801754519162,3,0.1252988208415544,11.66912721198674,0.4097194165964025,0.7932645213701758,6.346531848555458,29,25.53371712669851,3,1,0,2.869558284415992,0.6414465469406617,0,Network,4.802971366135714,0,8.81096281209508,Standard,1819.358788624205,Store,0.2668935235684097,Weekly,0.1978702734033628,0.4688350553069079,0,2,True,1,False,3,0,False,0,No Data,0,,8,,0,False,0,0,0.0,False,354.2313423896027,78.85159765780928,96.08885273957792,3,-76.6164021708485,Fair,4G,1,10.157845886211478,3,1,28.224137618892044,1,Tablet,3,6.752689331531857,False,36.56552190812009
CUST_000289,Male,0,Yes,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),22,52.66247360148375,1114.5013671018069,0,29.317860109902245,42,131,29.324644863731397,3,0.5223628395748556,1.113419076806942,0.95942819419785,5.788235904606085,1.5337780245217811,27,25.86457329162092,1,4,1,3.372385264683185,0.293817192050244,0,Service,3.977261467750089,0,39.8821672282631,Basic,2352.786343062902,Store,7.031018896131089,Weekly,0.365215557771907,0.0463097450720861,5,2,True,0,False,3,1,False,0,No Data,0,,3,,3,False,0,0,0.0,False,40.57971168984174,10.978891850256014,94.54028411568837,4,-70.9132978187987,Fair,5G,2,3.688383631794792,1,0,22.953971183354778,6,Smartphone,2,5.536660868611518,True,3.913531457700673
CUST_000290,Female,0,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),38,111.10647116631392,4252.70200670025,1,38.52947442364849,36,131,15.648247133070225,2,0.7237450670557571,7.42583819850879,2.6556673109965776,1.737449067259052,1.608901650599908,35,16.414811756371023,1,2,0,5.2133950382697805,0.730112203449815,0,Service,2.4155680496586687,0,35.45258864638461,Standard,130.02896733654225,Partner,14.830539173134538,Weekly,0.5575693640293756,0.3543845253527601,5,0,False,3,False,1,0,False,0,No Data,1,1.859169473647388,7,4.619862637337089,1,True,0,0,0.0,False,56.56226346294007,10.345562210508229,97.42220034525688,3,-78.20156985278058,Fair,4G,1,19.701072471565816,4,0,10.839520381204537,6,Smartphone,1,18.8639073399734,True,3.373210163175389
CUST_000291,Male,0,No,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,22,70.43202683177434,1524.456322378195,1,13.873433603988518,44,135,33.21078111695488,2,0.3216503659962768,9.892522930520824,2.060257533448626,1.9755646985999813,5.671304384639346,26,20.46866505498341,1,0,0,4.652951366358706,0.6756858813048088,1,Technical,3.893000790743387,0,16.947537496624484,Premium,658.4805547282084,Online,0.931121880329462,Monthly,0.3745309570689962,0.0378829900619297,2,0,True,0,False,2,1,True,1,Negative,1,4.28351296393286,7,3.0883859498842776,1,False,0,0,178.5289327661577,False,20.965511145742703,4.499023325032215,91.55901245561748,3,-88.51233102864214,Poor,4G LTE,2,1.981058738288527,3,1,9.74869848775021,6,Smartphone,1,12.145733578140865,True,1.4751845743705698
CUST_000292,Male,0,Yes,No,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,4,85.53062879027327,378.1340515148565,0,59.17659227473396,48,123,43.51324500352256,1,0.6889851065333564,15.481795201622043,1.1271066031506405,4.282175852303926,1.769415109331374,25,22.0326989521683,1,0,0,3.860462933454326,0.5255664798332279,2,Billing,3.592195291060972,0,24.015184747999445,Premium,3927.634574761711,Store,1.432824609642383,Daily,0.590078355120389,0.5923582575035261,2,1,True,0,False,0,0,True,3,Negative,0,,7,5.0,0,False,0,0,37.73991456580979,False,19.12777734837019,5.51861564408819,91.47654651251676,2,-72.48293510742533,Fair,4G LTE,1,12.94429730762305,1,2,10.78910910886485,4,Smartphone,4,49.5507859731152,False,1.0031766517888014
CUST_000293,Female,0,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,18,75.55146905103126,1478.156267258836,0,124.1623195938148,45,95,45.34519695763493,2,0.2595732717332261,0.7979241080310139,0.2635562369602019,0.7409085060195364,2.1288256859466363,34,20.83813413040081,0,2,0,2.496082675562521,0.6944873116113669,0,,3.86587744560077,0,17.825402006422276,Basic,1099.2645793356478,Online,0.2104231221125055,Weekly,0.4785143334212123,0.3709288892823208,4,0,True,1,False,2,1,True,2,Positive,0,,8,,1,True,1,0,653.8949052646649,False,85.63131518317364,25.00803365719431,98.93642446980807,1,-69.58707496076484,Good,4G LTE,0,0.0,1,0,30.27889027706611,3,Mobile Hotspot,1,18.85762819491021,False,2.990129849137554
CUST_000294,Male,0,Yes,No,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Credit card (automatic),43,54.07216375897366,2284.8784053336653,1,10.541830838656908,42,125,26.49092082599041,2,1.962340694219146,12.700462099118518,1.0261791755078005,0.8800226641909518,4.110978962566959,20,18.497710344565974,1,1,2,2.0613921024904696,0.3756321142682726,0,Service,3.690445046668113,1,17.001186306822042,Basic,344.84216445964296,Online,1.7258140670355606,Weekly,0.2921782008108923,0.3670773095790694,3,0,True,0,False,1,1,True,1,Neutral,0,,5,,0,False,3,0,2090.429042790791,False,28.012078285052237,6.055732551629707,93.9643025150708,5,-85.54829769370657,Poor,4G,2,27.862405667924484,2,1,35.12327960178242,8,Smartphone,1,54.378724706318735,True,0.1269776534202027
CUST_000295,Male,0,Yes,No,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,8,64.30237779118359,496.714625600221,0,5.701870448532018,44,116,10.007936821157562,5,0.1370924555045008,3.4640592464897164,1.7316727301018122,0.605950218580033,1.473019260535819,42,49.55521787243841,1,0,3,13.870771139472048,0.7533751340752887,1,,3.703629910752276,0,30.48621445730662,Basic,233.4170861096441,Referral,2.453671442006181,Weekly,0.2562060611156596,0.2293567930891911,4,0,True,2,False,0,0,False,0,No Data,1,4.23045846221244,6,5.0,0,False,0,0,0.0,False,109.02100112740509,24.219406202205224,71.89027880804736,4,-71.37021615618647,Fair,5G,1,9.300135047042852,3,1,14.40833090581072,7,Tablet,1,23.18368983859281,True,0.0991687116772224
CUST_000296,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,42,65.05012827985871,2725.718262047814,1,18.6651475359233,30,108,22.908820468471312,2,0.7522118313646633,3.418491479922612,5.117692218943948,0.1340504340052679,1.8155128368385327,27,23.624711475950324,1,2,0,7.3822906571772196,0.6930318495722394,0,Network,4.402590595772738,1,29.32093094688367,Enterprise,1874.986569856152,Call Center,4.261214096185124,Weekly,0.3710497126920845,0.0891624501538238,1,2,True,2,False,1,1,True,1,Neutral,0,,3,4.808807612457431,2,True,0,0,1141.4298082439705,False,157.8977007266749,32.462915602608774,89.30397182212369,2,-67.82360902680763,Good,5G,1,1.7098743948548984,1,0,10.104782735645603,3,Smartphone,0,48.26979213201759,True,0.0307346834093855
CUST_000297,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),36,92.90936097097962,3360.8745476416293,1,48.34610339051742,44,120,56.12963802207194,3,0.6923519274379905,8.110657227106657,5.640905487182399,0.7449810915023956,0.1134761028297389,29,24.72291681398845,2,1,0,27.754548148669183,0.929093521997298,2,Network,3.939378272300696,0,20.02192001482462,Standard,1553.5148841323671,Call Center,8.419244912698394,Daily,0.3049370495860868,0.3566069277032062,3,2,True,0,False,1,1,True,2,Neutral,0,,4,4.38253357507177,0,False,1,0,27.12019154543317,False,41.73190502380883,6.964048337033266,91.56461182740246,3,-101.92053032285624,Poor,4G,3,17.665296720686758,2,1,12.631809272461089,3,Tablet,2,151.45637659049464,True,1.5610922798081817
CUST_000298,Male,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),1,54.40641376330056,18.8,0,38.90497187944697,59,115,56.91143736563673,3,0.3769189862906907,4.193076962477794,1.4348596699397274,0.8736836549872895,0.4287721412714615,23,10.890230065273864,2,5,2,7.151235166508893,0.7363774687499886,2,Network,3.302042062171345,1,24.37232183681221,Standard,6628.318054981207,Online,3.970442161834659,Monthly,0.182743224638761,0.0262851641166501,6,2,True,0,False,3,0,True,1,Negative,0,,3,3.803932712024585,1,False,2,0,232.64725609901708,False,69.21733204126807,9.572778593173725,95.19107387484064,2,-69.62927616788178,Good,4G LTE,2,1.5583956628022768,2,0,1.5914747580360582,2,Smartphone,2,49.93361899215467,True,1.08373258283367
CUST_000299,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),6,28.990180870356397,175.6030411431998,0,23.177003837146565,57,131,11.107347000749565,3,0.2156517264842319,15.579498834915617,2.847484937911026,0.270853989083325,1.8411198886264857,23,63.45043231802983,4,2,1,10.139796453603372,0.2544051942425903,0,,4.50090062960381,1,63.12795360839677,Enterprise,267.19608522382754,Online,3.177353832840122,Daily,0.451189481637216,0.4081303451977586,6,1,True,0,True,0,0,True,1,Negative,0,,2,4.692754198586794,0,False,0,0,28.23606888441397,False,58.38246390503832,10.76168536875618,92.59598415206372,1,-69.13629050097062,Good,5G,2,6.5256563212308905,6,0,7.233260168035346,5,Smartphone,1,22.38813150162527,True,6.088077362923179
CUST_000300,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18,51.19391379145281,910.5662997902798,0,1.9914783746549327,37,126,21.38085987216605,2,0.2950786716132918,16.26384312382762,2.525415193268891,1.527048612685754,0.1402199380816981,23,31.18321943856183,1,2,0,22.42162817506007,0.5603910818922755,1,Network,4.483015134926822,1,28.97706535849974,Premium,449.0998527701775,Store,8.058576442717822,Rarely,0.795485698162226,0.2832045724786102,4,3,True,0,False,2,1,True,3,Positive,1,1.4585557855538245,2,,0,False,3,1,411.80896799071695,False,188.34954623623787,55.13649038272094,98.85000059120554,6,-99.22840315183096,Poor,4G LTE,1,1.3460229185023092,2,1,39.47004969910678,3,Tablet,1,24.035361430422693,True,5.2519343411426815
CUST_000301,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,30,68.22316877747802,2036.1229539422704,0,10.042457013025722,52,122,2.3906186248968746,8,0.4964339512714184,18.526443948166037,4.080512709117162,0.1329399425045156,1.1002329207283106,23,23.736409691508022,3,2,0,11.61942420362704,0.5426575538301509,2,Technical,4.769013104500303,1,14.482821274522252,Premium,2743.849974861484,Store,7.248287541615232,Daily,0.3910070150734858,0.8229697081361377,4,3,False,0,False,3,1,True,3,Neutral,0,,2,,0,False,1,1,496.1302688604805,False,29.571913476860257,5.850804680760929,98.42354735995332,3,-86.66847551347134,Poor,4G,3,15.556083668842598,1,1,17.2046167972763,6,Smartphone,1,9.619784962467222,True,0.0879810730168686
CUST_000302,Female,1,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50,56.50727200055184,2840.0903236712684,0,60.62670460480539,51,135,36.14934550448312,5,0.3778833811669727,11.354567310966832,2.038948674726571,0.6971536948836088,1.7247277459250974,20,47.47578147533966,1,2,0,5.572870874592996,0.8472601608634582,0,,3.7294328866573943,0,22.25576534068473,Standard,555.315294110488,Online,3.8610889626899993,Rarely,0.5880344135850331,0.4219064763800454,3,1,False,0,True,0,1,False,0,No Data,0,,4,4.762112557689033,1,False,0,0,0.0,False,12.655065501033857,2.198180371767823,95.7897677274469,3,-88.51896997344483,Poor,5G,1,1.7283211917192909,1,1,12.510189468949411,3,Smartphone,4,34.423114910714375,False,3.00056855814606
CUST_000303,Female,0,Yes,No,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two years,No,Electronic check,24,76.23930018484303,1847.446821698246,1,,48,119,63.57347688903671,4,0.7167771849112679,8.465429332031032,6.4454068449856905,1.08682133028864,0.321477585334995,29,11.143067176669172,5,3,0,4.773509733018925,0.217220965435932,0,Technical,4.8535311814784565,0,4.885302248076294,Premium,176.47443341860762,Partner,2.894185609785102,Rarely,0.5879546653519688,0.2248739602464509,4,1,True,0,False,0,1,True,2,Positive,0,,9,3.5675316429385893,0,False,2,0,14114.126846229798,True,51.80369709659954,11.967871238341656,97.10147315006122,0,-79.2625972791726,Fair,4G LTE,1,6.805022341823876,2,0,12.439314138012415,5,IoT Device,5,22.867397643305136,True,0.5027615929344583
CUST_000304,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,11,80.29389375997727,900.1619768850202,0,,42,121,12.287297498745367,4,0.2236764952114519,9.041366614140635,0.7669703106769035,0.0564976773298999,0.202670929174668,26,11.592093402400774,2,1,0,9.751921555775228,0.3170676664270774,0,,4.158121678366765,1,27.610854700516064,Standard,1080.0625650833435,Store,3.3447195726295096,Monthly,0.5273353752622548,0.3499611623908176,4,2,False,0,False,2,0,True,1,Positive,0,,3,,0,True,2,0,215.92045216420763,False,61.51893591240659,13.519038118494588,91.9133962615482,3,-85.48364886016239,Poor,4G LTE,2,2.1077584523510384,1,1,35.97389343460486,5,Smartphone,2,31.224358127372177,True,0.4049298494950364
CUST_000305,Female,0,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),4,64.72519544865189,205.04854333056528,0,11.32032898269033,42,113,24.944475776711,2,0.0567215655151504,13.80197455093009,4.0786247122572,1.629912644667318,0.0492431504328761,34,34.06253988404168,3,2,1,10.912510265333763,0.2234542432882932,0,Billing,4.762902446115209,0,16.228495189326594,Standard,459.198980381532,Referral,3.631681870132653,Daily,0.3350965422729419,0.1437756262621329,2,0,True,1,False,0,1,False,0,No Data,0,,4,,0,False,0,0,0.0,False,43.817987810386,8.405891177342614,89.78903883413435,4,-76.94040188993058,Fair,5G,0,0.0,2,1,25.97296539510176,7,Smartphone,0,48.77568076398399,False,6.882782111310786
CUST_000306,Female,1,Yes,No,Yes,No,DSL,No,No,Yes,Yes,No,No,,Yes,Electronic check,34,69.16286757810317,2339.0178557765853,0,38.61953766121974,55,98,19.10135231778663,3,0.3522003846677404,26.46576832566558,3.5720391514234398,0.3626271849230101,1.9926451264067409,32,37.6668490170895,1,1,0,10.259597673743396,0.631783537010116,0,Billing,5.0,0,8.745283339182862,Basic,2711.880285961718,Referral,0.6582929591686568,Daily,0.5406168280733238,0.3723103264258409,1,0,False,0,False,3,1,True,2,Negative,0,,5,4.5842389566171295,1,True,1,0,5343.250127162856,False,64.16507480340894,14.164165969686085,71.76135161656487,1,-68.75743566476191,Good,4G LTE,2,5.901072613774824,1,1,33.74488484492639,6,Smartphone,2,13.860366850254705,True,1.8237736462761531
CUST_000307,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),5,32.8846082254593,149.80449158895846,0,3.790794641691088,31,121,64.13593187334445,1,0.149885259304781,22.691812610388663,3.553665436604366,1.2649592694857186,0.4764073375687804,18,7.948724390829026,1,1,1,6.447930210649821,0.3749981416096968,1,Billing,3.5284541226329598,2,30.600181358225317,Basic,658.4869477510143,Store,1.404440532185384,Weekly,0.6729476254266211,0.2658479564540714,4,0,True,0,False,2,0,True,3,Positive,0,,7,4.955554413392463,1,True,1,0,68.71016532268486,False,22.03467496663141,5.178994966781842,78.79069200281504,6,-69.25974339763991,Good,4G,1,3.479033237678918,4,0,11.500878008068955,4,Smartphone,1,25.575764791846733,False,12.38037854253664
